p,template,fact_id,effect_gold,effect_top
P131,In what governmental administrative region is [MASK] situated?,1,0.8953277887417089,0.8953277887417075
P131,In what governmental area does [MASK] lie?,1,0.8940260206131497,1.085872234192599
P131,In what governmental area does [MASK] reside?,1,0.0,1.038632931694488
P131,In what governmental area is [MASK] located?,1,0.9034631282091373,1.0591787448407457
P131,In what governmental area is the [MASK] positioned?,1,1.4731611262298563,1.0256118416534927
P131,In what governmental area is the [MASK] situated?,1,1.3473211563087857,1.0089719706574147
P131,In what governmental division can [MASK] be found?,1,0.8964269135240696,1.2614861379253601
P131,In what governmental division can the [MASK] be found?,1,0.0,0.8938111964173856
P131,In what governmental division is [MASK] found?,1,0.0,1.1368267022494296
P131,In what governmental division is [MASK] located?,1,0.9081342595773032,1.0506912852239945
P131,In what governmental division is [MASK] placed?,1,0.9005872529323358,0.9005872529323319
P131,In what governmental division is [MASK] situated?,1,0.8878689146870763,0.8878689146870752
P131,In what governmental division is the [MASK] based?,1,0.0,0.8947599380391916
P131,In what governmental domain is [MASK] located?,1,0.90115078384784,0.9011507838478341
P131,In what governmental entity does [MASK] reside?,1,0.0,1.1309376675460585
P131,In what governmental entity is the [MASK] placed?,1,0.9048687003269564,0.9048687003269531
P131,In what governmental jurisdiction is [MASK] found?,1,0.0,1.0179888254437752
P131,In what governmental jurisdiction is [MASK] positioned?,1,0.0,0.896459825151122
P131,In what governmental jurisdiction is the [MASK] located?,1,0.0,0.9355845859619277
P131,In what governmental jurisdiction is the [MASK] placed?,1,0.9041657928244697,1.0074747151662475
P131,In what governmental precinct is [MASK] located?,1,0.0,0.9208646233420865
P131,In what governmental region can the [MASK] be found?,1,0.9420234660799491,0.9580813371237158
P131,In what governmental region does the [MASK] exist?,1,0.95536274392835,1.0658664837848655
P131,In what governmental region is [MASK] found?,1,0.0,1.1010705206990608
P131,In what governmental region is the [MASK] based?,1,0.0,1.0950694270643184
P131,In what governmental region is the [MASK] found?,1,0.0,1.1797055923897197
P131,In what governmental region is the [MASK] situated?,1,0.0,1.131765374414079
P131,In what governmental section is [MASK] located?,1,0.0,0.9302983382569892
P131,In what governmental sector is [MASK] located?,1,0.0,1.0967463280855798
P131,In what governmental structure is the [MASK] situated?,1,0.8926381742482629,0.9594521904646907
P131,In what governmental subdivision can one find the [MASK]?,1,0.0,0.8989871966806957
P131,In what governmental territory does [MASK] reside?,1,0.9447194814001462,1.086928460086131
P131,In what governmental unit is [MASK] situated?,1,0.0,1.119002346788396
P131,In what governmentally defined region is [MASK] located?,1,0.0,1.1298251031399114
P131,In what hierarchy of authority is [MASK] situated?,1,0.0,0.8954793901547252
P131,In what jurisdiction is [MASK] based?,1,0.0,1.2024925623930682
P131,In what jurisdiction is the [MASK] located?,1,0.9591305633788002,0.9591305633787985
P131,In what jurisdictional area is [MASK] located?,1,0.0,1.0175442515637356
P131,In what jurisdictional area is [MASK] placed?,1,1.1542361048282244,1.1542361048282244
P131,In what jurisdictional area is [MASK]?,1,1.1457423312382884,1.1457423312382884
P131,In what jurisdictional area is the [MASK] situated?,1,0.8801524460926541,0.8801524460926541
P131,In what jurisdictional realm is [MASK] situated?,1,1.6160858455121418,0.9267238113646805
P131,In what legal framework is the [MASK] placed?,1,0.8588546620409965,0.8588546620409954
P131,In what legal jurisdiction is [MASK] included?,1,0.0,0.9403489733649356
P131,In what local authority is [MASK] situated?,1,0.0,0.923446465740576
P131,In what local authority is the [MASK] located?,1,1.299665451307738,1.424233515097077
P131,In what local government division is [MASK] situated?,1,0.8969364343413531,0.8969364343413528
P131,In what local jurisdiction is [MASK] located?,1,1.1674029273264381,1.1674029273264381
P131,In what locality is the [MASK] located?,1,0.977345968449067,0.9773459684490671
P131,In what localized authority is [MASK] based?,1,0.0,0.928774897638153
P131,In what municipal entity is the [MASK] located?,1,0.0,1.0231498471853848
P131,In what municipality is the [MASK] located?,1,1.357818891124434,1.357818891124434
P131,In what official region is [MASK] located?,1,1.0682375068746353,1.0682375068746353
P131,In what official region is [MASK] placed?,1,2.5108506914020055,0.9165256255933169
P131,In what organized political territory is [MASK] situated?,1,0.0,1.1906290277529883
P131,In what part of the administrative geography is [MASK] located?,1,0.993179177619843,1.0940983414136718
P131,In what part of the government is the [MASK] located?,1,0.8562900402727631,1.0178423774245544
P131,In what part of the state is [MASK] placed?,1,1.0509004364838546,1.0509004364838546
P131,In what political and administrative region is the [MASK] situated?,1,1.4466999494547246,0.9947319274535309
P131,In what political area can you find the [MASK]?,1,0.0,0.9916164871316987
P131,In what political area is [MASK]?,1,0.9491127192502183,0.9491127192502147
P131,In what political body does [MASK] fall?,1,0.989799667749511,0.989799667749511
P131,In what political boundaries is [MASK] situated?,1,3.112964102120419,1.0020706011557294
P131,In what political entity is [MASK] found?,1,1.1446090497915118,1.1446090497915118
P131,In what political entity is [MASK] situated?,1,0.9215641707093692,1.0831065015639074
P131,In what political jurisdiction can the [MASK] be found?,1,0.0,0.9749157538139875
P131,In what political jurisdiction is [MASK] situated?,1,0.9517731491272824,1.2018797555811744
P131,In what political jurisdiction is the [MASK] found?,1,0.0,0.9165569135077146
P131,In what political jurisdiction is the [MASK] located?,1,0.0,0.9416396758963935
P131,In what political region is [MASK] contained?,1,0.0,0.9164608552280858
P131,In what political region is [MASK] located?,1,1.0694726446788492,1.0694726446788492
P131,In what political structure is [MASK] included?,1,0.0,0.9077060737334809
P131,In what political subdivision can the [MASK] be found?,1,0.0,0.8980594288823319
P131,In what political subdivision is [MASK] located?,1,0.9059977381128342,1.0135603738930732
P131,In what political subdivision is [MASK] placed?,1,0.0,0.8674895818627872
P131,In what political subdivision is [MASK] situated?,1,0.0,1.0646645589332429
P131,In what political unit is [MASK] located?,1,0.0,1.3161390360503833
P131,In what political unit is the [MASK] located?,1,0.0,1.0502418474112567
P131,In what public administrative body is the [MASK] housed?,1,0.0,1.078534514839434
P131,In what region can [MASK] be found?,1,0.9312797520948092,0.9312797520948077
P131,In what region is [MASK] located?,1,0.0,1.0205027170814909
P131,In what region is [MASK] situated?,1,1.1894561555325447,0.9047130432474942
P131,In what sector of government is [MASK] situated?,1,0.8998974691255067,0.8998974691254993
P131,In what sovereign region is [MASK] contained?,1,0.9305452235827425,0.93054522358274
P131,In what state or province is [MASK] located?,1,0.0,0.9008427506336625
P131,In what territorial administrative unit is [MASK] based?,1,0.8698403500973507,1.0065571602494379
P131,In what territorial area is [MASK] situated?,1,1.0385815558744529,1.0385815558744529
P131,In what territorial area is the [MASK] located?,1,1.4695087620434737,0.9678613432214166
P131,In what territorial body does [MASK] reside?,1,0.0,0.9253817451122563
P131,In what territorial entity can [MASK] be found?,1,0.9609844307054439,1.0649959290750146
P131,In what territorial entity does [MASK] lie?,1,0.9607887425960391,1.2873511803635518
P131,In what territorial entity is [MASK] found?,1,0.0,0.8911820485727097
P131,In what territorial entity is [MASK] situated?,1,0.0,0.9751225407162377
P131,In what territorial entity is the [MASK] based?,1,0.0,0.8981216502810266
P131,In what territorial entity is the [MASK] located?,1,0.0,1.046579789917692
P131,In what territorial entity of administration is [MASK] located?,1,0.958642296499781,0.958642296499781
P131,In what territorial jurisdiction is the [MASK] found?,1,0.0,0.9873542693960179
P131,In what territorial region does the [MASK] exist?,1,1.0322005764775055,1.1347246084401985
P131,In what territorial region is [MASK]?,1,0.8767368195504293,1.1181918466083325
P131,In what territorial segment is [MASK] located?,1,0.8895559424849362,1.0063785278363029
P131,In what territorial sub-division is [MASK] located?,1,0.0,1.2229868692287602
P131,In what territorial unit is [MASK] situated?,1,0.0,1.1524942739373325
P131,In what territorial unit is the [MASK] positioned?,1,0.0,0.917286723576436
P131,In what type of administration is [MASK] located?,1,0.9162965989999586,0.9162965989999449
P131,In what type of administrative area is [MASK] situated?,1,0.9004506002638853,0.9004506002638774
P131,In what type of administrative territory is [MASK] located?,1,0.0,0.8980151543572195
P131,In what type of authority is the [MASK] based?,1,0.0,0.9970088724241594
P131,In what type of government-defined area is [MASK] situated?,1,0.0,0.9077858091824678
P131,In what type of governmental region can [MASK] be found?,1,0.0,0.9292682570426853
P131,In what type of territorial division is [MASK] located?,1,0.9008994938081231,0.9008994938081163
P131,In what unit of government administration is [MASK] located?,1,0.0,1.0339440368425166
P131,In which administrative area can [MASK] be found?,1,0.0,1.0513306696803766
P131,In which administrative area does [MASK] fall?,1,0.0,0.9144583687395252
P131,In which administrative area does [MASK] reside?,1,0.0,0.9403599798153417
P131,In which administrative area does the [MASK] locate?,1,0.0,0.9068299796889263
P131,In which administrative area is [MASK] based?,1,1.0593526992438405,1.0476250005863934
P131,In which administrative area is [MASK] positioned?,1,0.8948790762108714,0.8948790762108695
P131,In which administrative authority is [MASK] found?,1,1.041487850286418,1.041487850286418
P131,In which administrative authority is [MASK] situated?,1,0.8869251361530388,1.0029259448067542
P131,In which administrative body is Palakkad District contained?,1,0.0,1.078213118122211
P131,In which administrative body is [MASK] a part of?,1,0.8632838266287122,0.8632838266287126
P131,In which administrative body is the Seattle National Archives housed?,1,0.0,0.8813280535684884
P131,In which administrative body is the [MASK] based?,1,0.0,1.0270194990479036
P131,In which administrative boundary does [MASK] rest?,1,0.0,0.8970137143402249
P131,In which administrative boundary is [MASK] located?,1,1.1830584751130262,1.1830584751130262
P131,In which administrative boundary is [MASK] situated?,1,0.8842012571986524,0.8842012571986522
P131,In which administrative district does the [MASK] situate?,1,0.9202655010460796,0.9202655010460793
P131,In which administrative district is [MASK] based?,1,0.9080175300019024,0.9506962229445193
P131,In which administrative district is [MASK] located?,1,0.0,0.999955654902181
P131,In which administrative district is [MASK] placed?,1,0.9078952767446143,1.1063194737153563
P131,In which administrative district is the [MASK] situated?,1,1.1077452853683603,0.8790708955954303
P131,In which administrative division does [MASK] lie?,1,0.0,1.037343130510155
P131,In which administrative division is [MASK] placed?,1,0.9097159582312079,0.952474480796589
P131,In which administrative division is [MASK] to be found?,1,0.8901308684522253,0.9566583552075987
P131,In which administrative division is the [MASK] based?,1,0.9095178625218345,1.1393902916311023
P131,In which administrative division was the [MASK] held?,1,0.0,1.028222689537977
